uid,sdn_name,alt_names,sdn_type,sdn_program,
56052,VEENA SHIVANI ESTATES PRIVATE LIMITED,OOO SHAKHTA ESAULSKAIA,Entity ,TCO,
56053,"VNV FASHIONS, S.A. DE C.V.",LIMITED LIABILITY COMPANY RASPADSKAYA COAL COMPANY,Entity ,TCO,
56054,"VNV STORE, S.A. DE C.V.",OOO RASPADSKAYA COAL COMPANY,Entity ,TCO,
56062,"PETRO URREGO, Gustavo Francisco",RASPADSKAYA UGOLNAYA KOMPANIYA,individual,ILLICIT-DRUGS-EO14059,
56065,"PETRO BURGOS, Nicolas Fernando",EVRAZ METALL INPROM OAO,individual,ILLICIT-DRUGS-EO14059,
56066,"ALCOCER GARCIA, Veronica del Socorro",EVRAZKHOLDING FINANS OOO,individual,ILLICIT-DRUGS-EO14059,
56067,"BENEDETTI VILLANEDA, Armando Alberto",EVRAZHOLDING FINANCE,individual,ILLICIT-DRUGS-EO14059,
56243,MYRA MARINE LIMITED,FEVA GROUP FOREIGN TRADE LIMITED COMPANY,Entity ,VENEZUELA-EO13850,
56244,WHITE CRANE,OBSHCHESTVO S ORGANICHENNOY OTVETSTVENNOSTYU ASPEKTRIUM,vessel,VENEZUELA-EO13850,
56263,BLIRI S.A. DE C.V.,LIMITED LIABILITY COMPANY APPLIED TECHNOLOGIES,Entity ,TCO,
56264,"HYSA, Luftar",HONGKONG YAYANG TRADING LTD,individual,TCO,
56265,HYSA ORGANIZED CRIME GROUP,AO KT-UNMANNED SYSTEMS,Entity ,TCO,
56266,"ESPINAL QUINTERO, Richard Jose","PURFARZANEH, Hossein",individual,"SDGT, TCO",
56267,"MAKAROV, Maksim Vladimirovich","POUR FARZANEH, Hossein",individual,"CAATSA - RUSSIA, CYBER4",
56268,"GUERRERO PALMA, Cheison Royer","PURFARZANEH, Zahra",individual,"SDGT, TCO",
56269,AL-NUR SOCIETY GAZA,"PUR FARZANEH, Zahra",Entity ,SDGT,
56270,QAWAFIL SOCIETY GAZA,"PURFARZANEH, Hassan",Entity ,SDGT,
56271,AL-FALAH SOCIETY GAZA,"FARZANEH, Hassanpour",Entity ,SDGT,
56272,POPULAR CONFERENCE FOR PALESTINIANS ABROAD,"PURFARZANEH, Hasan",Entity ,SDGT,
56273,"MA, Jie",NORILSKNIKELREMONT OOO,individual,"NPWMD, IFSR",
56274,YIWU CITY XIANMA IMPORT AND EXPORT CO LTD,NORILSKI OBESPECHIVAYUSHCHI KOMPLEKS OOO,Entity ,"NPWMD, IFSR",
56275,QIAN XI LONG TRADING CO LIMITED,NORILSKY OBESPECHIVAYUSHCHY KOMPLEKS LIMITED LIABILITY COMPANY,Entity ,"NPWMD, IFSR",
56276,HIN YUN TRADING COMPANY LIMITED,LLC NORILSKYI OBESPECHIVAUSHYI COMPLEX,Entity ,"NPWMD, IFSR",
56277,YIREN ZHUANG TRADING CO LIMITED,PECHENGASTROI OOO,Entity ,"NPWMD, IFSR",
56282,"QASIR, Ja'far Muhammad",LLC PECHENGASTROY,individual,SDGT,
56283,LORIS TURIZM ORGANIZASYON ITHALAT VE IHRACAT LIMITED SIRKETI,LIMITED LIABILITY COMPANY POLAR CONSTRUCTION COMPANY,Entity ,"NPWMD, IFSR",
56284,"JABER, Ossama",LIMITED LIABILITY ZAPOLARNAYA CONSTRUCTION COMPANY,individual,SDGT,
56285,OZKAM NAKLIYAT PETROL ITHALAT IHRACAT SANAYI TICARET LIMITED SIRKETI,ZAPOLYARNAYA STROITELNAYA KOMPANIYA,Entity ,"NPWMD, IFSR",
56286,"KASBAR, Samer",LIMITED LIABILITY COMPANY VOSTOKGEOLOGIA,individual,SDGT,
56287,ARTAS GUMRUKLEME ITHALAT IHRACAT SINIR TICARETI TEKSTIL GIDA VE SANAYI TICARET LIMITED SIRKETI,LLC NN TECHNICAL SERVICES,Entity ,"NPWMD, IFSR",
56288,INTRO OTO YEDEK PARCA ITHALAT IHRACAT TICARET VE SANAYI LIMITED SIRKETI,INSTITUT GIPRONIKEL OOO,Entity ,"NPWMD, IFSR",
56289,ARKEDYA GIDA TEKSTIL DIS TICARET SANAYI LIMITED SIRKETI,GIPRONICKEL INSTITUTE,Entity ,"NPWMD, IFSR",
56290,OWN UCAR GIDA INSAAT SANAYI VE TICARET LIMITED SIRKETI,OOO HEXWAY,Entity ,"NPWMD, IFSR",
56291,ROYAL YAPI INSAAT EMLAK GIDA VE TEKSTIL URUNLERI TURIZM SANAYI DIS TICARET LIMITED SIRKETI,CLOUDRUN LIMITED LIABILITY COMPANY,Entity ,"NPWMD, IFSR",
56292,"TABIBI, Bahram",LIMITED LIABILITY COMPANY KLAUDRAN,individual,"NPWMD, IFSR",
56293,"SHAFIEI, Batoul",KIBER SERVICE,individual,"NPWMD, IFSR",
56294,"PAHLAVANI NEJAD, Saeed","KAMBO, Tarandzhit Singkh",individual,"NPWMD, IFSR",
56295,EKOFERA LLC,"EVDOKIMOV, Dmitrii Sergeyevich",Entity ,"NPWMD, IFSR",
56296,GK IMPERATIV UKRAINA LLC,"CHASTUKHIN, Dmitrii Vladimirovich",Entity ,"NPWMD, IFSR",
56297,"KLINGE, Marco","KLIMINA, Yevgeniya Aleksandrovna",individual,"NPWMD, IFSR",
56298,"DOLATKHAH, Majid","KLIMINA, Jane",individual,"NPWMD, IFSR",
56299,"QAYUMI, Vahid","KLIMINA, Evgeniia",individual,"NPWMD, IFSR",
56300,FARMLANE PRIVATE LIMITED,"KLIMINA, Evgeniia Aleksandrovna",Entity ,"NPWMD, IFSR",
56301,EVA HANDELSGESELLSCHAFT UG,"MEDVEDOVSKII, Ilia Davidovich",Entity ,"NPWMD, IFSR",
56302,MVM AMICI TRADING LLC,"MEDVEDOVSKIY, Ilya Davidovich",Entity ,"NPWMD, IFSR",
56303,MEDIA LAND TECHNOLOGY LIMITED LIABILITY COMPANY,BASEALT LLC,Entity ,"CAATSA - RUSSIA, CYBER4",
56304,DATA CENTER KIRISHI LIMITED LIABILITY COMPANY,SERENITY CYBER SECURITY LLC,Entity ,"CAATSA - RUSSIA, CYBER4",
56305,ZAGROS SHIMI FARS MANUFACTURING INDUSTRIES COMPANY,NORILSKI KOMBINAT AO,Entity ,"NPWMD, IFSR",
56306,FURQAN NOVIN PARS MANUFACTURING AND COMMERCIAL INDUSTRIES,AO NORILSK KOMBINAT,Entity ,"NPWMD, IFSR",
56307,VAHID GHAYOUMY GOODS WHOLESALERS LLC,AO NORILSKII KOMBINAT,Entity ,"NPWMD, IFSR",
56311,"SEVILLA ARTEAGA, Kenffersso Jhosue",AP INVEST OOO,individual,"SDGT, TCO",
56313,"HYSA, Arben",LIMITED LIABILITY COMPANY NORILSK INDUSTRIAL TRANSPORT,individual,TCO,
56314,"HYSA, Ramiz",NORILSKPROMTRANSPORT OOO,individual,TCO,
56315,"HYSA, Fatos",NORILSKII PROMYSHLENNYI TRANSPORT,individual,TCO,
56316,"HYSA, Fabjon",TAIMYRSKAYA TOPLIVNAYA KOMPANIYA AO,individual,TCO,
56317,"LOPEZ LOPEZ, Gilberto",JSC TAIMYR FUEL COMPANY,individual,TCO,
56318,"BAKU, Eselda",LLC GRK BYSTRINSKOE,individual,TCO,
56319,CUCINA DEL PORTO S.A. DE C.V.,NORILSK AVIA AO,Entity ,TCO,
56320,DIVERSIONES LOS MOCHIS S.A. DE C.V.,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RUKHSERVOMOTOR,Entity ,TCO,
56321,EL ARTE DE COCINAS Y BEBER S.A. DE C.V.,OOO RUKHSERVOMOTOR,Entity ,TCO,
56322,ENTRETENIMIENTO PALERMO S.A. DE C.V.,TAA RUKHSERVAMOTOR,Entity ,TCO,
56323,ENTRETENIMIENTO VILLAHERMOSA S.A. DE C.V.,"ZHARSKII, Aleksandr Vladimirovich",Entity ,TCO,
56324,ENTRETENIMIENTO Y ESPECTACULOS B.C. S.A. DE C.V.,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU KB BESPILOTNYE VERTOLETY,Entity ,TCO,
56325,GRUPO INTERNACIONAL CANHYSAMEX S.A. DE C.V.,"CHUDAKOU, Uladzimiravich Uladzimir",Entity ,TCO,
56326,H HIDROCARBUROS S.A. DE C.V.,OTKRYTOE AKTSIONERNOE OBSCHESTVO ZAVOD LEGMASH,Entity ,TCO,
56327,HYSA FORWARDERS S.A. DE C.V.,OTKRYTOE AKTSIONERNOE OBSCHESTVO BELORUSSKIY METALLURGICHESKIY ZAVOD,Entity ,TCO,
56328,LH PRO-GAMING S.A. DE C.V.,ZAVOD SHVEINYKH MASHIN OAO,Entity ,TCO,
56329,LH RENTAL S.A. DE C.V.,"PAULENKA, Uladzislau Mikalaevych",Entity ,TCO,
56330,OPERADORA ALEJIL S.A. DE C.V.,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VLATE LOGISTIK,Entity ,TCO,
56331,OPERADORA DE EMPRESAS LH S.A. DE C.V.,RUZSPEDITION LLC,Entity ,TCO,
56332,PROCESADORA DE ALIMENTOS HS S.A. DE C.V.,RUDENSKI UDOBRENCHESKI ZAVOD OOO,Entity ,TCO,
56333,ROSETTA GAMING S.A. DE C.V.,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RUZEKSPEDITSIYA,Entity ,TCO,
56334,HYSA HOLDINGS INC,"HERASIM, Aleh Ramualdavych",Entity ,TCO,
56335,ROSETTA GAMING INC,"PIATROU, Aleh Uladzimiravych",Entity ,TCO,
56336,ROSETTA GAMING SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,"BARABANAU, Aleh Fyedaravych",Entity ,TCO,
56337,"APONTE CORDOVA, Noe Manases","ZAMULEVICH, Dzmitry Mihaylavych",individual,"SDGT, TCO",
56338,"ESCOBAR CABRERA, Asdrubal Rafael","ARKADZYEU, Uladzimir Mihaylavych",individual,"SDGT, TCO",
56339,YAKERA Y LANE SAS,"KRAKHOTSIN, Yauheni Yurevich",Entity ,"SDGT, TCO",
56340,PIONEER TANKERS MARINE INCORPORATED,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AVIAKOMPANIYA RADA,Entity ,IRAN-EO13902,
56342,PIONEER SAM,"AVIAKOMPANIYA RADA, OOO",vessel,IRAN-EO13902,
56344,THASOS MARITIME AND TRADING S.A.,RADA AIRLINES LLC,Entity ,IRAN-EO13902,
56345,SERIFOS MARITIME AND TRADING S.A.,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU BELKANTO,Entity ,IRAN-EO13902,
56346,TILOS MARITIME AND TRADING S.A.,BELCANTO AIRLINES,Entity ,IRAN-EO13902,
56347,CORFU MARITIME AND TRADING S.A.,BELCANTO AIRLINES LLC,Entity ,IRAN-EO13902,
56348,TUSITALA,"RUBISTAR, UP",vessel,IRAN-EO13902,
56349,NEXO,RUBYSTAR AIRWAYS,vessel,IRAN-EO13902,
56350,KAISA I,PRODUCTION UNITARY ENTERPRISE RUBISTAR MIKHOLAPA E.I. SMOLEVICHI DISTRICT,vessel,IRAN-EO13902,
56351,"ARAYA NAVARRO, Jimena Romina",UE RUBISTAR MIKHOLAPA E.I. SMOLEVICHI DISTRICT,individual,"SDGT, TCO",
56352,"LANDAETA HERNANDEZ, Eryk Manuel",PROIZVODSTVENNOE UNITARNOE PREDPRIVATIE RUBISTAR MIKHOLAPA E.I. SMOLEVICHSKII RAION,individual,"SDGT, TCO",
56353,ERYK PRODUCCIONES SAS,"SIDORUK, Sergey Nikolaevich",Entity ,"SDGT, TCO",
56354,MAIQUETIA VIP BAR RESTAURANT,OOO LABORATORIYA ADDITIVNYKH TEKHNOLOGIY,Entity ,"SDGT, TCO",
56355,GLOBAL IMPORT SOLUTIONS S.A.,TAA LABARATORYYA ADYTYUNYKH TECHNALOHIY,Entity ,"SDGT, TCO",
56356,GAS ATHENA,LLC LASER DEVICES AND TECHNOLOGIES,vessel,IRAN-EO13902,
56357,"WEDDING, Ryan James",ODO DISKOMS,individual,ILLICIT-DRUGS-EO14059,
56358,"VAZQUEZ ALVARADO, Edgar Aaron",OOO MOT,individual,ILLICIT-DRUGS-EO14059,
56359,"CASTILLO MORENO, Miryam Andrea",OBSHCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU TOCHNAYA MEKHANIKA,individual,ILLICIT-DRUGS-EO14059,
56360,"SOKOLOVSKI, Rolan","CHIVELA, Yuri Alexandrovich",individual,ILLICIT-DRUGS-EO14059,
56361,"TIEPOLO, Gianluca","YAVORSKI, Aliaksei Mikalaevich",individual,ILLICIT-DRUGS-EO14059,
56362,"PARADKAR, Deepak Balwant","DZIMENSHTEIN, Arkadzi Samuilavich",individual,ILLICIT-DRUGS-EO14059,
56363,"VALOYES FLOREZ, Carmen Yelinet","KOSTENOK, Sergey Vladimirovich",individual,ILLICIT-DRUGS-EO14059,
56364,"ACUNA MACIAS, Daniela Alejandra","LESHCHENKO, Aleksandr Nikolaevich",individual,ILLICIT-DRUGS-EO14059,
56365,VRG ENERGETICOS S.A. DE C.V.,"ISHCHENKO, Dima",Entity ,ILLICIT-DRUGS-EO14059,
56366,GRUPO RVG COMBUSTIBLES S.A. DE C.V.,"NAREIKA, Ivan Mikalaevych",Entity ,ILLICIT-DRUGS-EO14059,
56367,GRUPO ARES IMPERIAL S. DE R.L. DE C.V.,"MIKHALAP, Yauheni Ivanavych",Entity ,ILLICIT-DRUGS-EO14059,
56368,2351885 ONTARIO INC,AO ZAVOLZHSKIY ZAVOD GUSENICHNIKH TYAGACHEY,Entity ,ILLICIT-DRUGS-EO14059,
56369,STILE ITALIANO S.R.L.,ZAVOLZHSKY TRACKED TRACTOR PLANT,Entity ,ILLICIT-DRUGS-EO14059,
56370,TMR LTD,AM ISAYEV CHEMICAL ENGINEERING DESIGN BUREAU,Entity ,ILLICIT-DRUGS-EO14059,
56371,WINDROSE TACTICAL SOLUTIONS S.R.L.S.,AKTSIONERNOE OBSHCHESTVO KONSTRUKTORSKOE BIURO KHIMICHESKOGO MASHINOSTROENIIA IMENI AM ISAEVA,Entity ,ILLICIT-DRUGS-EO14059,
56372,"DIANA, Cristian",AO KBKHIMMASH IM AM ISAEVA,individual,ILLICIT-DRUGS-EO14059,
56373,"FALLON, John Anthony",KB KHIM MASH,individual,ILLICIT-DRUGS-EO14059,
56374,LMJ TRADING LTD,DESIGN BUREAU FOR CHEMICAL MACHINE BUILDING,Entity ,ILLICIT-DRUGS-EO14059,
56375,MADE IN ITALY MOTORCYCLES LIMITED,FSE ACP VYMPEL,Entity ,ILLICIT-DRUGS-EO14059,
56376,EP-MJG,VYMPEL STATE PRODUCTION ASSOCIATION,aircraft,"SDGT, IFSR",
56377,MACKA INVEST COMPANY LIMITED,FEDERALNOE KAZENNOE PREDPRIIATIE AMURSKII PATRONNYI ZAVOD VYMPEL IMENI PV FINOGENOVA,Entity ,"SDGT, IFSR",
56378,LUAN BIRD SHIPPING SERVICE L.L.C,FKP APZ VYMPEL IM PV FINOGENOVA,Entity ,"SDGT, IFSR",
56379,MARS INVESTMENT L.L.C,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU VOENNO INZHENERNYI TSENTR,Entity ,"SDGT, IFSR",
56380,ALSAFEENAH ALTHAHABYA SHIP AND BOATS SPARE PARTS AND COMPONENTS TRADING L.L.C,OJSC ROGACHEV PLANT DIAPROJECTOR,Entity ,"SDGT, IFSR",
56383,STRASSELINK PTE. LTD.,AO 41 TSENTRALNYI ZAVOD,Entity ,IRAN-EO13846,
56385,"BIN AHMAD, Fadzlon",AKTSIONERNOE OBSHCHESTVO 41 TSENTRALNYI ZAVOD ZHELEZNODOROZHNOI TEKHNIKI,individual,IRAN-EO13846,
56386,"HEIDARI, Hamidreza",41ST CENTRAL RAILWAY EQUIPMENT PLANT,individual,"SDGT, IFSR",
56387,"BIN FADZLON, Muhammad Danial","KUZMENKA, Ihar Uladzimiravich",individual,IRAN-EO13846,
56388,"MOLOUDI, Mohammad",JSC STRATIM,individual,"SDGT, IFSR",
56389,ANBO SHIPPING PTE. LTD.,STRATIM DESIGN BUREAU,Entity ,IRAN-EO13846,
56390,BPT BERLIN PETROLEUM TRADING GMBH,STRATIM COMPANY,Entity ,"SDGT, IFSR",
56391,AL SIDDEEQ,AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE PREDPRIIATIE SALIUT,vessel,IRAN-EO13846,
56393,RN SHIP MANAGEMENT PRIVATE LIMITED,AO NPP SALYUT,Entity ,"SDGT, IFSR",
56394,DEEP CURRENT SHIPPING L.L.C,NPP SALYUT JSC,Entity ,IRAN-EO13846,
56395,AVA 10,"ISAIKIN, Alexey Ivanovich",vessel,IRAN-EO13846,
56396,SHANDONG INDEPENDENT ENERGY TRADING DMCC,"ISAIKIN, Aleksei Ivanovich",Entity ,"SDGT, IFSR",
56397,"ZAKIROV, Ilya Vladislavovich",FKP AVANGARD,individual,"CAATSA - RUSSIA, CYBER4",
56398,ERST GROUP LTD,FKP GOSNIIKHP,Entity ,IRAN-EO13846,
56399,DATAVICE MCHJ,FEDERAL STATE INSTITUTION STATE RESEARCH INSTITUTE OF CHEMICAL PRODUCTS,Entity ,"CAATSA - RUSSIA, CYBER4",
56400,"SAYED, Zair Husain Iqbal Husain",GOSUDARSTVENNYI NAUCHNO ISSLEDOVATELSKII INSTITUT KHIMICHESKIKH PRODUKTOV,individual,SDGT,
56401,BODHI,"DYACHKOV, Sergei Adolfovich",vessel,IRAN-EO13846,
56402,SMART DIGITAL IDEAS DOO,"DIACHKOV, Sergei Adolfovich",Entity ,"CAATSA - RUSSIA, CYBER4",
56403,"SAYED, Zulfikar Hussain Rizvi","TSITOVA, Alena Uladzimirauna",individual,SDGT,
56404,HYPERCORE LTD,"FILIPAU, Henadzi",Entity ,"CAATSA - RUSSIA, CYBER4",
56405,TR6 PETRO INDIA LLP,"FILIPAU, Genadziy Anatolievich",Entity ,IRAN-EO13846,
56407,BONJOURE INTERNATIONAL FZCO,"GABRIEL, Valerii Aleksandrovich",Entity ,IRAN-EO13846,
56408,"ZAHABI, Kaveh Rostami","LAURENTSYEU, Anton Kanstantsinavich",individual,"SDGT, IFSR",
56409,BONJOURE COMMODITY F.Z.E.,STATE RESEARCH AND PRODUCTION POWDER METALLURGY ASSOCIATION,Entity ,IRAN-EO13846,
56410,"GHAEDI, Ahmad","ZINNUROV, Vildan Khanifovich",individual,"SDGT, IFSR",
56412,"HOSSEINI, Sayyed Mojtaba",ECOLOGY COSMONAUTICS AVIATION,individual,"SDGT, IFSR",
56414,"MADZHARSKA, Penka Ivanova",AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE OBEDINENIE ORION,individual,"SDGT, IFSR",
56416,ARKADIA MARITIME INCORPORATED,JSC SPA ORION,Entity ,IRAN-EO13846,
56417,AQUARIS,AO NPO ORION,vessel,IRAN-EO13846,
56419,MOON LINE PLASTICS AND RAW MATERIALS TRADING L.L.C,ORION RESEARCH AND PRODUCTION ASSOCIATION,Entity ,"SDGT, IFSR",
56423,LOIRE SHIPPING INC.,ENTERPRISE RESEARCH DEVELOPMENT AND PRODUCTION CENTER ORION,Entity ,"SDGT, IFSR",
56424,ANTIFA OST,AO RKTS PROGRESS,Entity ,"FTO, SDGT",
56425,ARMED PROLETARIAN JUSTICE,AKTSIONERNOE OBSHCHESTVO RAKETNO KOSMICHESKII TSENTR PROGRESS,Entity ,"FTO, SDGT",
56429,INFORMAL ANARCHIST FEDERATION/INTERNATIONAL REVOLUTIONARY FRONT,TSSKB PROGRESS,Entity ,"FTO, SDGT",
56430,REVOLUTIONARY CLASS SELF-DEFENSE,"BARANOV, Dmitry Aleksandrovich",Entity ,"FTO, SDGT",
56462,KOVAY GARDENS,FEDERALNOE GOSUDARSTVENNOE BIUDZHETNOE UCHREZHDENIE NAUKI INSTITUT TEORETICHESKOI I PRIKLADNOI MEKHANIKI IM SA KHRISTIANOVICHA SIBIRSKOGO OTDELENIIA ROSSIISKOI AKADEMII NAUK,Entity ,"SDGT, ILLICIT-DRUGS-EO14059",
56463,"PICADO GRIJALBA, Luis Manuel",ITAM SB RAS,individual,ILLICIT-DRUGS-EO14059,
56482,JORDANIAN MUSLIM BROTHERHOOD,ITPM SO RAN,Entity ,SDGT,
56483,EGYPTIAN MUSLIM BROTHERHOOD,ELCUS JSC,Entity ,SDGT,
56484,"CAMPO FLORES, Efrain Antonio",AKTSIONERNOE OBSHCHESTVO ELEKTRONNAIA KOMPANIIA ELKUS,individual,ILLICIT-DRUGS-EO14059,
56485,"FLORES DE FREITAS, Franqui Francisco","SHKLYANIK, Sergey",individual,ILLICIT-DRUGS-EO14059,
56536,INTERNATIONAL SERVICES AGENCY S.A.S.,"SOROKIN, Dmitry Sergeyevich",Entity ,SUDAN-EO14098,
56537,"QUIJANO BECERRA, Alvaro Andres",OOO REINOLDS,individual,SUDAN-EO14098,
56538,"OLIVEROS FORERO, Claudia Viviana",REYNOLDS LIMITED LIABILITY COMPANY,individual,SUDAN-EO14098,
56539,"TALENT BRIDGE, S.A.",REYNOLDS AERO,Entity ,SUDAN-EO14098,
56540,MAINE GLOBAL CORP S.A.S.,REYNOLDS GAS TURBINES,Entity ,SUDAN-EO14098,
56541,"DUQUE BOTERO, Mateo Andres",LIMITED LIABILITY COMPANY REYNOLDS ENGINEERING,individual,SUDAN-EO14098,
56542,"MUNOZ UCROS, Monica",LLC REYNOLDSENGINEERING,individual,SUDAN-EO14098,
56543,COMERCIALIZADORA SAN BENDITO S.A.S.,STRATIM LLC,Entity ,SUDAN-EO14098,
56544,EVEREST SEA NAVIGATION SA,AO NPP KVANT,Entity ,IRAN-EO13902,
56545,ADONIS SHIPPING INC,AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE PREDPRIIATIE KVANT,Entity ,IRAN-EO13902,
56546,CONCORD SHIPPING INC.,NPP QUANTUM,Entity ,IRAN-EO13902,
56547,GOLDEN EAGLE,AVIAKOMPANIYA VOLGA DNEPR,vessel,IRAN-EO13902,
56548,KURDOS SHIPPING INC.,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU AVIAKOMPANIIA VOLGA DNEPR,Entity ,IRAN-EO13902,
56549,KURDOS,"AKSONOV, Ihor Borysovych",vessel,IRAN-EO13902,
56550,KASSIA,"AKSYONOV, Igor Borisovich",vessel,IRAN-EO13902,
56551,MAJESTY,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU VOLGA DNEPR MOSKVA,vessel,IRAN-EO13902,
56552,KURDOS II,VOLGA DNEPR GROUP,vessel,IRAN-EO13902,
56553,KURDOS III,JSC STRATIM TECH,vessel,IRAN-EO13902,
56554,AGAPE SHIPPING INC,OOO ATRAN,Entity ,IRAN-EO13902,
56555,MARUTI SHIPPING INC.,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU ATRAN,Entity ,IRAN-EO13902,
56556,NOMIKI,ATRAN CARGO AIRLINES,vessel,IRAN-EO13902,
56557,MARUTI,AO NPP GEOFIZIKA KOSMOS,vessel,IRAN-EO13902,
56558,"SAKR, Hatem Elsaid Farid Ibrahim",AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE PREDPRIIATIE GEOFIZIKA KOSMOS,individual,IRAN-EO13902,
56559,RED SEA SHIP MANAGEMENT LLC,AK EIRBRIDZHKARGO,Entity ,IRAN-EO13902,
56560,M K A SHIPPING INC,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU AVIAKOMPANIIA EIRBRIDZHKARGO,Entity ,IRAN-EO13902,
56562,SKYLIGHT,"KOROBKO, Mykola Oleksiiovych",vessel,IRAN-EO13902,
56563,KHADIGA,OOO NORGAU RUSSLAND,vessel,IRAN-EO13902,
56564,M K A,NORGAU RUSSLAND GMBH,vessel,IRAN-EO13902,
56566,GOLDEN GATE SHIP MANAGEMENT,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU CHIP EKSPERT,Entity ,IRAN-EO13902,
56567,AUROURA,OOO CHIP EKSPERT,vessel,IRAN-EO13902,
56584,POWEROY INVESTMENT LIMITED,ISTOK E&C JSC,Entity ,VENEZUELA-EO13850,
56586,H. CONSTANCE,ISTOK E AND C JSC,vessel,VENEZUELA-EO13850,
56587,READY GREAT LIMITED,JSC KIS ISTOK,Entity ,VENEZUELA-EO13850,
56588,LATTAFA,"ILYUSHCHANKA, Aliaksandr Fedaravich",vessel,VENEZUELA-EO13850,
56589,SINO MARINE SERVICES LIMITED,"KHVOSHCH, Serhiy Tymofiyovych",Entity ,VENEZUELA-EO13850,
56590,TAMIA,"KHVOSHCH, Sergey Timofeyevich",vessel,VENEZUELA-EO13850,
56591,FULL HAPPY LIMITED,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU NAUCHNO PROIZVODSTVENNYI TSENTR EKOPROMSERTIFIKA,Entity ,VENEZUELA-EO13850,
56592,MONIQUE,OOO NPTS EKOPROMSERTIFIKA,vessel,VENEZUELA-EO13850,
56595,PHOENIX SHIP MANAGEMENT FZE,AKTSIONERNOE OBSHCHESTVO OKTAVA,Entity ,IRAN-EO13902,
56596,ARIHANT SHIPPING INC.,OKTAVA PLANT,Entity ,IRAN-EO13902,
56597,AETHER SAIL,IEP FSUE,vessel,IRAN-EO13902,
56598,NEBULA DRIFT,INSTRUMENT ENGINEERING PLANT FSUE,vessel,IRAN-EO13902,
56599,VOYAGER HAVEN,PREDSTAVITELSTVO FEDERALNOGO GOSUDARSTVENNOGO UNITARNOGO PREDPRIIATIIA PRIBOROSTROITELNYI ZAVOD IMENI K A VOLODINA,vessel,IRAN-EO13902,
56601,TIDAL RHYTHM,"BIELOBROV, Vladyslav Volodymyrovych",vessel,IRAN-EO13902,
56602,ARIHANT,NIIAA NAMED AFTER ACADEMICIAN VS SEMENIKHIN FSUE,vessel,IRAN-EO13902,
56603,DARYA SHIPPING PRIVATE LIMITED,AKTSIONERNOE OBSHCHESTVO ORDENA TRUDOVOGO KRASNOGO ZNAMENI NAUCHNOISSLEDOVATELSKII INSTITUT AVTOMATICHESKOI APPARATURY IM AKADEMIKA V S SEMENIKHINA,Entity ,IRAN-EO13902,
56604,SINOSTAR MARINE GROUP LIMITED,"ZUGHAIB, Ali",Entity ,IRAN-EO13902,
56605,HEMERA LINES INC.,"ZOGHEIB, Ali Nayef",Entity ,IRAN-EO13902,
56606,RAMYA,"ZGHEIB, Ali Naif",vessel,IRAN-EO13902,
56607,FOSHAN,PUBLIC JOINT STOCK COMPANY YAKUTSK FUEL AND ENERGY COMPANY,vessel,IRAN-EO13902,
56608,HEMERA,CLAIRE & CLARTE,vessel,IRAN-EO13902,
56609,"MALPICA FLORES, Carlos Erik",CLAIRE AND CLARTE,individual,VENEZUELA,
56615,RUKBAT MARINE SERVICES CO,KATREID LLC,Entity ,IRAN-EO13902,
56616,ALEAH SHIPPING INC,JSC KHK SDS UGOL,Entity ,IRAN-EO13902,
56617,J M A SHIPPING INC.,KVANTUM LLC,Entity ,IRAN-EO13902,
56618,S M A SHIPPING INC.,KOMBIT LLC,Entity ,IRAN-EO13902,
56619,"FLORES JIMENEZ, Johana Vanessa",LIMITED LIABILITY COMPANY SHAHTA N 12,individual,NICARAGUA,
56620,"SAENZ ULLOA, Aldo Martin",LLC UK MECHEL MAINING,individual,NICARAGUA,
56631,ALTIS TEKSTIL MAKINA TICARET LIMITED SIRKETI,LLC MECHEL MINING MANAGEMENT COMPANY,Entity ,"NPWMD, IFSR",
56632,"CARRETERO NAPOLITANO, Ramon",CLOSED JOINT STOCK COMPANY GUBAKHINSKI KOKS,individual,VENEZUELA-EO13850,
